timestamp_local,camera_id,latency_s,status_code,ok,person_count,proc_ms,sys_cpu_pct,proc_cpu_pct,proc_rss_mb,rx_bytes,tx_bytes2025-10-28 21:12:42,cam01,0.829,200,True,4,626.18,6.3,55.9,377.48,7366,2312
2025-10-28 21:45:47,cam06,0.357,200,True,4,185.14,1.1,97.1,355.96,48874,3249
2025-10-28 21:45:47,cam05,0.344,200,True,4,175.22,72.0,108.2,353.32,343456,2028
2025-10-28 21:45:48,cam01,0.526,200,True,4,182.42,87.0,98.5,355.96,558760,1914
2025-10-28 21:45:48,cam10,0.55,200,True,4,170.89,100.0,99.3,353.32,162064,1368
2025-10-28 21:45:48,cam08,0.673,200,True,4,176.04,100.0,102.1,361.52,30906,162
2025-10-28 21:45:48,cam02,0.837,200,True,4,169.22,100.0,100.3,368.66,120,90
2025-10-28 21:45:48,cam03,1.045,200,True,4,165.43,100.0,102.6,358.77,120,867
2025-10-28 21:45:48,cam09,1.18,200,True,4,174.75,100.0,97.1,368.84,21719,270
2025-10-28 21:45:49,cam04,1.547,200,True,4,173.32,100.0,103.7,367.9,611,1473
2025-10-28 21:45:49,cam07,1.504,200,True,4,181.16,100.0,99.2,367.9,120,0
2025-10-28 21:45:52,cam06,0.348,200,True,4,183.35,5.8,98.0,358.6,13632,174
2025-10-28 21:45:53,cam05,0.349,200,True,4,168.26,69.6,100.9,353.32,41486,660
2025-10-28 21:45:53,cam01,0.343,200,True,4,175.83,76.0,102.1,355.96,88518,414
2025-10-28 21:45:53,cam10,0.397,200,True,4,171.94,78.3,92.9,353.32,100126,534
2025-10-28 21:45:53,cam08,0.451,200,True,4,184.76,82.6,97.3,355.96,144129,2075
2025-10-28 21:45:54,cam02,0.525,200,True,4,185.38,79.2,96.9,368.9,92011,1188
2025-10-28 21:45:54,cam03,0.528,200,True,4,171.14,100.0,99.1,355.96,138422,858
2025-10-28 21:45:54,cam04,0.42,200,True,4,178.38,78.3,100.7,358.6,175135,702
2025-10-28 21:45:54,cam09,0.765,200,True,4,171.95,100.0,98.7,354.2,180,977
2025-10-28 21:45:55,cam07,0.652,200,True,4,185.81,78.3,95.7,358.25,0,0
2025-10-28 21:45:58,cam06,0.366,200,True,6,177.49,6.9,101.2,353.5,41486,444
2025-10-28 21:45:58,cam05,0.356,200,True,6,173.57,75.0,97.7,356.14,41486,480
2025-10-28 21:45:58,cam01,0.345,200,True,6,178.16,78.3,95.3,353.32,88458,390
2025-10-28 21:45:59,cam10,0.37,200,True,6,183.36,79.2,103.5,355.96,40020,390
2025-10-28 21:45:59,cam08,0.352,200,True,6,170.99,75.0,99.2,353.32,97194,552
2025-10-28 21:45:59,cam02,0.34,200,True,6,170.33,77.3,99.6,358.77,92916,786
2025-10-28 21:45:59,cam03,0.417,200,True,6,187.19,79.2,96.0,349.44,100186,924
2025-10-28 21:46:00,cam04,0.433,200,True,6,192.28,79.2,93.5,354.71,105273,5799
2025-10-28 21:46:00,cam09,0.505,200,True,6,184.82,78.3,102.6,352.07,99688,324
2025-10-28 21:46:00,cam07,0.483,200,True,6,170.21,75.0,99.7,354.71,0,54
2025-10-28 21:46:03,cam06,0.349,200,True,6,183.93,6.8,97.7,352.07,78136,306
2025-10-28 21:46:04,cam05,0.376,200,True,6,176.77,68.0,96.0,354.71,94262,498
2025-10-28 21:46:04,cam01,0.38,200,True,6,182.35,78.3,98.5,352.07,81559,1072
2025-10-28 21:46:04,cam10,0.369,200,True,6,181.68,79.2,98.8,357.35,86992,348
2025-10-28 21:46:04,cam08,0.369,200,True,6,176.85,78.3,101.6,360.16,95788,576
2025-10-28 21:46:04,cam02,0.383,200,True,6,177.84,78.3,101.0,354.71,91390,534
2025-10-28 21:46:05,cam03,0.358,200,True,6,168.86,77.3,106.4,352.07,81128,282
2025-10-28 21:46:05,cam04,0.386,200,True,6,190.09,74.1,94.5,354.71,81068,426
2025-10-28 21:46:05,cam09,0.374,200,True,6,180.58,76.0,99.2,357.52,78136,360
2025-10-28 21:46:05,cam07,0.422,200,True,6,192.74,76.0,93.2,354.71,0,0
2025-10-28 21:46:09,cam06,0.328,200,True,6,162.94,5.8,98.0,352.07,126,66
2025-10-28 21:46:09,cam05,0.362,200,True,6,179.63,62.1,100.0,357.35,81068,360
2025-10-28 21:46:09,cam01,0.386,200,True,6,173.69,73.1,97.7,352.07,92796,498
2025-10-28 21:46:09,cam10,0.391,200,True,6,180.78,78.3,99.4,354.71,94322,534
2025-10-28 21:46:10,cam08,0.409,200,True,6,184.09,76.0,97.6,357.35,78256,282
2025-10-28 21:46:10,cam02,0.403,200,True,6,171.17,78.3,104.9,352.07,87052,390
2025-10-28 21:46:10,cam03,0.411,200,True,6,182.01,79.2,98.7,354.71,81128,336
2025-10-28 21:46:10,cam04,0.401,200,True,6,174.92,66.7,97.0,357.35,81128,492
2025-10-28 21:46:11,cam09,0.382,200,True,6,169.54,77.3,100.1,349.44,85466,564
2025-10-28 21:46:11,cam07,0.341,200,True,6,173.89,79.2,103.3,354.71,0,54
2025-10-28 21:47:19,cam05,0.89,200,True,4,707.03,6.4,52.2,372.7,329534,5228
2025-10-28 21:47:20,cam07,0.758,200,True,4,201.46,74.1,89.2,370.32,499722,4146
2025-10-28 21:47:20,cam02,0.899,200,True,4,199.86,95.0,94.9,371.77,606700,1686
2025-10-28 21:47:20,cam04,0.77,200,True,4,181.77,95.2,87.9,369.13,280412,1998
2025-10-28 21:47:20,cam01,1.048,200,True,4,200.51,100.0,94.6,381.83,113002,1266
2025-10-28 21:47:20,cam27,1.126,200,True,4,171.51,100.0,93.0,371.78,105261,1086
2025-10-28 21:47:21,cam03,1.277,200,True,4,176.44,100.0,96.2,371.78,456790,1638
2025-10-28 21:47:21,cam25,1.436,200,True,4,174.82,100.0,97.1,374.63,406640,1038
