timestamp_local,camera_id,latency_s,status_code,ok,person_count,proc_ms,sys_cpu_pct,proc_cpu_pct,proc_rss_mb,rx_bytes,tx_bytes2025-10-28 21:12:42,cam01,0.829,200,True,4,626.18,6.3,55.9,377.48,7366,2312
2025-10-28 21:12:44,cam02,0.366,200,True,1,198.13,11.5,90.7,369.57,0,0
2025-10-28 21:12:47,cam03,0.412,200,True,1,221.07,10.0,81.3,366.81,0,0
2025-10-28 21:12:48,cam01,0.374,200,True,4,184.78,28.4,97.2,364.89,0,0
2025-10-28 21:12:49,cam04,0.326,200,True,3,187.95,14.4,100.9,370.18,0,0
2025-10-28 21:12:49,cam02,0.354,200,True,1,185.77,52.8,102.1,364.91,0,0
2025-10-28 21:12:52,cam03,0.413,200,True,1,212.68,8.1,84.5,365.92,1932,513
2025-10-28 21:12:53,cam01,0.386,200,True,6,191.75,34.8,98.9,362.04,0,0
2025-10-28 21:12:54,cam04,0.314,200,True,3,176.72,13.5,106.8,364.68,0,0
2025-10-28 21:12:55,cam02,0.405,200,True,1,199.82,47.7,99.9,362.04,0,0
2025-10-28 21:12:58,cam03,0.368,200,True,1,173.58,6.8,103.5,364.55,0,0
2025-10-28 21:12:58,cam01,0.339,200,True,6,172.37,28.6,104.2,361.67,0,0
2025-10-28 21:13:00,cam04,0.338,200,True,2,175.58,14.2,96.7,364.18,0,0
2025-10-28 21:13:00,cam02,0.353,200,True,2,187.72,43.2,90.4,371.04,0,0
2025-10-28 21:13:03,cam03,0.362,200,True,1,172.02,7.1,104.5,359.23,0,0
2025-10-28 21:13:04,cam01,0.345,200,True,6,181.16,29.0,99.2,356.6,0,0
2025-10-28 21:13:05,cam04,0.33,200,True,3,189.59,15.4,100.0,359.23,0,0
2025-10-28 21:13:05,cam02,0.342,200,True,2,179.03,41.3,105.9,356.6,0,0
2025-10-28 21:13:09,cam03,0.643,200,True,0,179.81,6.2,94.4,359.23,0,0
2025-10-28 21:13:09,cam01,0.35,200,True,6,183.37,54.3,97.9,370.96,0,0
2025-10-28 21:13:10,cam04,0.327,200,True,2,169.61,14.6,105.9,359.24,0,0
2025-10-28 21:13:11,cam02,0.34,200,True,2,175.34,39.5,96.7,356.6,0,0
2025-10-28 21:13:14,cam03,0.374,200,True,0,183.76,6.7,97.7,359.66,7386,7699
2025-10-28 21:13:14,cam01,0.375,200,True,6,193.72,57.6,103.0,357.02,0,0
2025-10-28 21:13:16,cam04,0.327,200,True,4,187.03,16.0,101.4,371.47,0,0
2025-10-28 21:13:16,cam02,0.348,200,True,2,169.84,37.0,105.7,363.91,0,0
2025-10-28 21:13:20,cam03,0.375,200,True,0,182.62,7.9,92.9,365.61,0,0
2025-10-28 21:13:20,cam01,0.395,200,True,6,185.52,52.8,96.9,353.2,1644,66
2025-10-28 21:13:21,cam04,0.466,200,True,3,192.86,18.2,98.4,350.57,3873,5259
2025-10-28 21:13:22,cam02,0.545,200,True,2,173.97,32.7,97.5,353.2,0,0
2025-10-28 21:13:25,cam03,0.419,200,True,0,203.84,8.2,93.1,353.2,66,66
2025-10-28 21:13:25,cam01,0.366,200,True,6,179.97,59.4,99.8,353.2,0,0
2025-10-28 21:13:27,cam04,0.338,200,True,4,175.14,14.0,96.9,350.57,0,0
2025-10-28 21:13:27,cam02,0.363,200,True,2,172.38,33.9,104.2,353.2,0,0
2025-10-28 21:13:30,cam03,0.368,200,True,0,172.15,6.3,98.5,350.57,66,66
2025-10-28 21:13:31,cam01,0.367,200,True,5,203.98,63.3,102.8,353.2,0,0
